Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
Exp. Ampl    Fit. Ampl    Diff        
8.18688e-05  9.72760e-05  1.54072e-05  
9.89609e-05  8.44537e-05  -1.45072e-05  
7.07661e-05  6.25424e-05  -8.22368e-06  
3.86692e-05  3.95070e-05  8.37751e-07  
1.73430e-05  2.12845e-05  3.94155e-06  
4.67570e-06  9.78224e-06  5.10653e-06  
3.21666e-06  3.83491e-06  6.18254e-07  
-2.87221e-06  1.28238e-06  4.15459e-06  

Peak Nr:   1470       Frequency (ppm):  3.87539    
Exp. Ampl    Fit. Ampl    Diff        
8.03881e-05  9.92070e-05  1.88188e-05  
1.01929e-04  8.61257e-05  -1.58038e-05  
7.18278e-05  6.37736e-05  -8.05422e-06  
4.17810e-05  4.02780e-05  -1.50307e-06  
1.70723e-05  2.16950e-05  4.62268e-06  
5.14693e-06  9.96805e-06  4.82112e-06  
2.03713e-06  3.90642e-06  1.86929e-06  
-7.14317e-07  1.30577e-06  2.02008e-06  

Peak Nr:   1471       Frequency (ppm):  3.87686    
Exp. Ampl    Fit. Ampl    Diff        
8.00741e-05  1.01567e-04  2.14930e-05  
9.95521e-05  8.64572e-05  -1.30949e-05  
7.50648e-05  6.13984e-05  -1.36664e-05  
4.17771e-05  3.63766e-05  -5.40050e-06  
1.86050e-05  1.79777e-05  -6.27226e-07  
3.23854e-07  7.41314e-06  7.08929e-06  
8.26924e-06  2.55022e-06  -5.71901e-06  
3.07176e-07  7.31917e-07  4.24741e-07  

Peak Nr:   1472       Frequency (ppm):  3.88126    
Exp. Ampl    Fit. Ampl    Diff        
8.22012e-05  1.00427e-04  1.82260e-05  
1.04590e-04  8.86996e-05  -1.58907e-05  
8.27374e-05  6.81279e-05  -1.46095e-05  
4.25569e-05  4.55052e-05  2.94823e-06  
1.68873e-05  2.64291e-05  9.54186e-06  
8.85098e-06  1.33498e-05  4.49877e-06  
2.75175e-06  5.86403e-06  3.11228e-06  
6.99130e-06  2.24002e-06  -4.75128e-06  

Peak Nr:   1473       Frequency (ppm):  3.88511    
Exp. Ampl    Fit. Ampl    Diff        
9.17056e-05  1.06044e-04  1.43386e-05  
1.03684e-04  9.38640e-05  -9.81988e-06  
8.52478e-05  7.24274e-05  -1.28204e-05  
4.75846e-05  4.87190e-05  1.13434e-06  
1.74239e-05  2.85654e-05  1.11415e-05  
7.11875e-06  1.46019e-05  7.48313e-06  
9.26781e-06  6.50683e-06  -2.76098e-06  
8.75703e-07  2.52768e-06  1.65197e-06  

Peak Nr:   1474       Frequency (ppm):  3.89263    
Exp. Ampl    Fit. Ampl    Diff        
1.10259e-03  1.11231e-03  9.72082e-06  
1.02335e-03  1.01157e-03  -1.17863e-05  
8.32721e-04  8.26758e-04  -5.96304e-06  
6.01452e-04  6.07264e-04  5.81254e-06  
3.92291e-04  4.00828e-04  8.53649e-06  
2.36648e-04  2.37783e-04  1.13534e-06  
1.32673e-04  1.26771e-04  -5.90187e-06  
6.96989e-05  6.07400e-05  -8.95891e-06  

Peak Nr:   1475       Frequency (ppm):  3.89648    
Exp. Ampl    Fit. Ampl    Diff        
9.45332e-04  9.60173e-04  1.48414e-05  
8.88318e-04  8.73740e-04  -1.45780e-05  
7.20622e-04  7.15037e-04  -5.58428e-06  
5.26172e-04  5.26247e-04  7.50088e-08  
3.42033e-04  3.48281e-04  6.24736e-06  
2.06025e-04  2.07305e-04  1.28065e-06  
1.12122e-04  1.10970e-04  -1.15224e-06  
5.40976e-05  5.34214e-05  -6.76195e-07  

Peak Nr:   1476       Frequency (ppm):  3.90290    
Exp. Ampl    Fit. Ampl    Diff        
8.34355e-05  1.00069e-04  1.66334e-05  
1.00220e-04  8.80130e-05  -1.22074e-05  
8.07128e-05  6.70002e-05  -1.37126e-05  
4.36871e-05  4.41455e-05  4.58411e-07  
1.28660e-05  2.51728e-05  1.23068e-05  
6.99294e-06  1.24250e-05  5.43202e-06  
3.86938e-06  5.30811e-06  1.43873e-06  
1.37994e-06  1.96276e-06  5.82822e-07  

Peak Nr:   1477       Frequency (ppm):  3.91335    
Exp. Ampl    Fit. Ampl    Diff        
8.68742e-04  8.85105e-04  1.63632e-05  
8.17214e-04  8.01870e-04  -1.53443e-05  
6.56487e-04  6.50075e-04  -6.41148e-06  
4.74363e-04  4.71600e-04  -2.76270e-06  
2.93693e-04  3.06124e-04  1.24315e-05  
1.80663e-04  1.77828e-04  -2.83474e-06  
9.43311e-05  9.24385e-05  -1.89257e-06  
3.93130e-05  4.29988e-05  3.68579e-06  

Peak Nr:   1478       Frequency (ppm):  3.91683    
Exp. Ampl    Fit. Ampl    Diff        
9.99132e-04  1.01966e-03  2.05266e-05  
9.38023e-04  9.21851e-04  -1.61724e-05  
7.55401e-04  7.44047e-04  -1.13539e-05  
5.37771e-04  5.36135e-04  -1.63631e-06  
3.38769e-04  3.44862e-04  6.09231e-06  
1.93835e-04  1.98052e-04  4.21638e-06  
9.86060e-05  1.01542e-04  2.93609e-06  
4.30595e-05  4.64780e-05  3.41857e-06  

Peak Nr:   1479       Frequency (ppm):  3.93003    
Exp. Ampl    Fit. Ampl    Diff        
3.00251e-04  3.18340e-04  1.80887e-05  
2.98425e-04  2.83671e-04  -1.47538e-05  
2.36881e-04  2.22028e-04  -1.48535e-05  
1.43718e-04  1.52640e-04  8.92126e-06  
8.96498e-05  9.21619e-05  2.51208e-06  
4.59073e-05  4.88806e-05  2.97332e-06  
2.02347e-05  2.27714e-05  2.53666e-06  
7.59045e-06  9.31774e-06  1.72729e-06  

Peak Nr:   1480       Frequency (ppm):  3.93737    
Exp. Ampl    Fit. Ampl    Diff        
9.73633e-05  1.09772e-04  1.24089e-05  
1.06660e-04  9.73093e-05  -9.35105e-06  
8.85907e-05  7.53249e-05  -1.32658e-05  
5.07188e-05  5.09150e-05  1.96177e-07  
1.85118e-05  3.00490e-05  1.15372e-05  
8.87275e-06  1.54872e-05  6.61444e-06  
6.43370e-06  6.97007e-06  5.36370e-07  
7.12584e-06  2.73921e-06  -4.38664e-06  

Peak Nr:   1481       Frequency (ppm):  3.94158    
Exp. Ampl    Fit. Ampl    Diff        
9.38482e-05  1.11237e-04  1.73885e-05  
1.10490e-04  9.86818e-05  -1.18082e-05  
9.42595e-05  7.65099e-05  -1.77497e-05  
4.68374e-05  5.18429e-05  5.00551e-06  
2.53800e-05  3.06978e-05  5.31780e-06  
9.81511e-06  1.58873e-05  6.07222e-06  
1.38099e-05  7.18597e-06  -6.62393e-06  
-2.93212e-06  2.84061e-06  5.77272e-06  

Peak Nr:   1482       Frequency (ppm):  3.95020    
Exp. Ampl    Fit. Ampl    Diff        
9.28113e-05  1.14096e-04  2.12848e-05  
1.16986e-04  1.00736e-04  -1.62498e-05  
9.36047e-05  7.73131e-05  -1.62916e-05  
5.16248e-05  5.15796e-05  -4.51530e-08  
1.95573e-05  2.99097e-05  1.03524e-05  
7.61860e-06  1.50778e-05  7.45920e-06  
7.36856e-06  6.60723e-06  -7.61329e-07  
2.63069e-06  2.51685e-06  -1.13847e-07  

Peak Nr:   1483       Frequency (ppm):  3.95460    
Exp. Ampl    Fit. Ampl    Diff        
6.82913e-05  8.27876e-05  1.44963e-05  
8.42711e-05  7.28916e-05  -1.13795e-05  
6.74551e-05  5.56153e-05  -1.18398e-05  
3.43292e-05  3.67719e-05  2.44270e-06  
1.67780e-05  2.10666e-05  4.28860e-06  
5.78478e-06  1.04596e-05  4.67479e-06  
4.30243e-06  4.50027e-06  1.97832e-07  
2.93347e-06  1.67790e-06  -1.25557e-06  

Peak Nr:   1484       Frequency (ppm):  3.95845    
Exp. Ampl    Fit. Ampl    Diff        
7.04846e-05  8.58643e-05  1.53796e-05  
8.12663e-05  7.45808e-05  -6.68548e-06  
7.04789e-05  5.52857e-05  -1.51933e-05  
3.66081e-05  3.49759e-05  -1.63227e-06  
1.48949e-05  1.88818e-05  3.98682e-06  
3.62719e-06  8.70016e-06  5.07296e-06  
7.13630e-07  3.42123e-06  2.70760e-06  
1.43311e-06  1.14818e-06  -2.84930e-07  

Peak Nr:   1485       Frequency (ppm):  3.96212    
Exp. Ampl    Fit. Ampl    Diff        
6.43016e-05  8.87469e-05  2.44452e-05  
9.29822e-05  7.75829e-05  -1.53992e-05  
7.43543e-05  5.83040e-05  -1.60503e-05  
4.15344e-05  3.76659e-05  -3.86851e-06  
1.45268e-05  2.09154e-05  6.38868e-06  
4.49964e-06  9.98489e-06  5.48525e-06  
2.15781e-06  4.09768e-06  1.93986e-06  
-6.16503e-07  1.44561e-06  2.06211e-06  

Peak Nr:   1486       Frequency (ppm):  3.96615    
Exp. Ampl    Fit. Ampl    Diff        
7.57766e-05  9.25821e-05  1.68055e-05  
9.58122e-05  8.15081e-05  -1.43041e-05  
7.41331e-05  6.21779e-05  -1.19552e-05  
3.61935e-05  4.10991e-05  4.90558e-06  
1.42472e-05  2.35365e-05  9.28933e-06  
6.87040e-06  1.16802e-05  4.80982e-06  
4.13748e-06  5.02251e-06  8.85025e-07  
-7.24082e-07  1.87134e-06  2.59542e-06  

Peak Nr:   1487       Frequency (ppm):  3.96945    
Exp. Ampl    Fit. Ampl    Diff        
1.11279e-04  1.30468e-04  1.91896e-05  
1.27920e-04  1.15405e-04  -1.25155e-05  
1.02700e-04  8.89210e-05  -1.37785e-05  
6.62238e-05  5.96824e-05  -6.54141e-06  
2.79785e-05  3.48903e-05  6.91184e-06  
9.73589e-06  1.77689e-05  8.03302e-06  
8.09332e-06  7.88276e-06  -2.10566e-07  
-6.66341e-06  3.04619e-06  9.70960e-06  

Peak Nr:   1488       Frequency (ppm):  3.97275    
Exp. Ampl    Fit. Ampl    Diff        
6.91076e-05  9.44424e-05  2.53348e-05  
9.64189e-05  8.19005e-05  -1.45184e-05  
7.90696e-05  6.05054e-05  -1.85642e-05  
4.21489e-05  3.80794e-05  -4.06942e-06  
1.39066e-05  2.04137e-05  6.50713e-06  
8.53118e-06  9.32358e-06  7.92405e-07  
5.57180e-07  3.62770e-06  3.07052e-06  
9.12235e-07  1.20246e-06  2.90221e-07  

Peak Nr:   1489       Frequency (ppm):  3.97752    
Exp. Ampl    Fit. Ampl    Diff        
1.30935e-04  1.48992e-04  1.80571e-05  
1.49899e-04  1.34084e-04  -1.58149e-05  
1.17175e-04  1.07171e-04  -1.00040e-05  
7.70750e-05  7.60803e-05  -9.94700e-07  
4.13269e-05  4.79642e-05  6.63736e-06  
2.18893e-05  2.68586e-05  4.96937e-06  
1.41453e-05  1.33580e-05  -7.87337e-07  
9.61891e-06  5.90051e-06  -3.71839e-06  

Peak Nr:   1490       Frequency (ppm):  3.98247    
Exp. Ampl    Fit. Ampl    Diff        
1.50735e-04  1.73849e-04  2.31141e-05  
1.70610e-04  1.53588e-04  -1.70216e-05  
1.29061e-04  1.18033e-04  -1.10279e-05  
7.99297e-05  7.89065e-05  -1.02320e-06  
4.15426e-05  4.58814e-05  4.33880e-06  
2.40998e-05  2.32091e-05  -8.90742e-07  
7.37001e-06  1.02127e-05  2.84269e-06  
-1.36715e-06  3.90917e-06  5.27632e-06  

Peak Nr:   1491       Frequency (ppm):  3.99091    
Exp. Ampl    Fit. Ampl    Diff        
1.48174e-04  1.72548e-04  2.43741e-05  
1.74378e-04  1.54232e-04  -2.01460e-05  
1.33920e-04  1.21511e-04  -1.24090e-05  
8.66940e-05  8.43793e-05  -2.31466e-06  
3.74187e-05  5.16404e-05  1.42217e-05  
1.83165e-05  2.78581e-05  9.54162e-06  
7.64507e-06  1.32462e-05  5.60111e-06  
2.71581e-06  5.55145e-06  2.83563e-06  

Peak Nr:   1492       Frequency (ppm):  3.99531    
Exp. Ampl    Fit. Ampl    Diff        
1.14717e-04  1.40732e-04  2.60158e-05  
1.43398e-04  1.25253e-04  -1.81453e-05  
1.14318e-04  9.77806e-05  -1.65371e-05  
6.78409e-05  6.69559e-05  -8.85068e-07  
3.15218e-05  4.02117e-05  8.68986e-06  
1.66580e-05  2.11846e-05  4.52659e-06  
-2.36042e-06  9.78947e-06  1.21499e-05  
3.17614e-06  3.96798e-06  7.91836e-07  

Peak Nr:   1493       Frequency (ppm):  3.99806    
Exp. Ampl    Fit. Ampl    Diff        
7.95367e-05  1.06458e-04  2.69210e-05  
1.04510e-04  8.95968e-05  -1.49136e-05  
7.83707e-05  6.21110e-05  -1.62598e-05  
4.87806e-05  3.54653e-05  -1.33153e-05  
1.66097e-05  1.66776e-05  6.79493e-08  
1.24969e-05  6.46062e-06  -6.03625e-06  
-2.92309e-07  2.06146e-06  2.35377e-06  
-2.59545e-07  5.41794e-07  8.01339e-07  

Peak Nr:   1494       Frequency (ppm):  4.00411    
Exp. Ampl    Fit. Ampl    Diff        
1.13979e-04  1.43879e-04  2.99006e-05  
1.40590e-04  1.24939e-04  -1.56513e-05  
1.11734e-04  9.25634e-05  -1.91705e-05  
6.99777e-05  5.85088e-05  -1.14688e-05  
2.60305e-05  3.15495e-05  5.51895e-06  
1.09109e-05  1.45159e-05  3.60499e-06  
6.60453e-06  5.69820e-06  -9.06326e-07  
4.17557e-07  1.90841e-06  1.49086e-06  

Peak Nr:   1495       Frequency (ppm):  4.01053    
Exp. Ampl    Fit. Ampl    Diff        
7.48417e-05  1.01510e-04  2.66680e-05  
1.08490e-04  8.89257e-05  -1.95642e-05  
8.09019e-05  6.71253e-05  -1.37767e-05  
4.80238e-05  4.36599e-05  -4.36389e-06  
1.37898e-05  2.44664e-05  1.06766e-05  
1.25974e-05  1.18150e-05  -7.82468e-07  
5.89251e-07  4.91624e-06  4.32699e-06  
1.64071e-06  1.76268e-06  1.21972e-07  

Peak Nr:   1496       Frequency (ppm):  4.01419    
Exp. Ampl    Fit. Ampl    Diff        
7.87752e-05  9.67334e-05  1.79583e-05  
1.05529e-04  8.57846e-05  -1.97444e-05  
7.56988e-05  6.64595e-05  -9.23932e-06  
4.84985e-05  4.49800e-05  -3.51856e-06  
1.66022e-05  2.65920e-05  9.98980e-06  
-4.84172e-06  1.37352e-05  1.85769e-05  
4.32896e-06  6.19770e-06  1.86875e-06  
-7.68580e-06  2.44311e-06  1.01289e-05  

Peak Nr:   1497       Frequency (ppm):  4.01933    
Exp. Ampl    Fit. Ampl    Diff        
6.81086e-05  9.32325e-05  2.51240e-05  
9.57067e-05  8.06245e-05  -1.50822e-05  
7.78163e-05  5.92083e-05  -1.86080e-05  
4.05646e-05  3.69244e-05  -3.64014e-06  
1.20055e-05  1.95527e-05  7.54719e-06  
3.74454e-06  8.79341e-06  5.04887e-06  
4.93164e-06  3.35833e-06  -1.57331e-06  
-2.36876e-07  1.08920e-06  1.32607e-06  

Peak Nr:   1498       Frequency (ppm):  4.02519    
Exp. Ampl    Fit. Ampl    Diff        
7.76355e-05  1.01955e-04  2.43192e-05  
1.08901e-04  8.87608e-05  -2.01400e-05  
8.31421e-05  6.61194e-05  -1.70226e-05  
4.33520e-05  4.21435e-05  -1.20843e-06  
8.87161e-06  2.29813e-05  1.41097e-05  
1.25408e-05  1.07239e-05  -1.81692e-06  
-3.13566e-06  4.28179e-06  7.41745e-06  
-2.56476e-06  1.46282e-06  4.02759e-06  

Peak Nr:   1499       Frequency (ppm):  4.02831    
Exp. Ampl    Fit. Ampl    Diff        
7.00607e-05  9.45997e-05  2.45390e-05  
1.03206e-04  8.34812e-05  -1.97244e-05  
7.63643e-05  6.40032e-05  -1.23611e-05  
4.17309e-05  4.26313e-05  9.00436e-07  
1.96674e-05  2.46674e-05  5.00000e-06  
5.72740e-06  1.24014e-05  6.67397e-06  
4.49751e-06  5.41663e-06  9.19123e-07  
6.47092e-07  2.05543e-06  1.40834e-06  

Peak Nr:   1500       Frequency (ppm):  4.03308    
Exp. Ampl    Fit. Ampl    Diff        
7.75220e-05  9.74969e-05  1.99748e-05  
1.00406e-04  8.66181e-05  -1.37875e-05  
8.41568e-05  6.73636e-05  -1.67931e-05  
4.37116e-05  4.58607e-05  2.14917e-06  
1.75909e-05  2.73282e-05  9.73725e-06  
2.85899e-06  1.42565e-05  1.13975e-05  
5.53594e-06  6.51050e-06  9.74564e-07  
-1.64778e-06  2.60264e-06  4.25042e-06  

Peak Nr:   1501       Frequency (ppm):  4.04060    
Exp. Ampl    Fit. Ampl    Diff        
7.12880e-05  9.53298e-05  2.40418e-05  
1.04912e-04  8.44556e-05  -2.04565e-05  
7.87308e-05  6.52914e-05  -1.34393e-05  
4.36161e-05  4.40466e-05  4.30418e-07  
1.84235e-05  2.59269e-05  7.50341e-06  
5.34892e-06  1.33184e-05  7.96948e-06  
-2.63241e-06  5.97010e-06  8.60251e-06  
2.34809e-06  2.33528e-06  -1.28156e-08  

Peak Nr:   1502       Frequency (ppm):  4.04445    
Exp. Ampl    Fit. Ampl    Diff        
7.55585e-05  9.48985e-05  1.93400e-05  
9.84340e-05  8.47597e-05  -1.36743e-05  
8.19038e-05  6.66681e-05  -1.52357e-05  
4.67579e-05  4.61792e-05  -5.78707e-07  
1.79341e-05  2.81664e-05  1.02323e-05  
1.01777e-05  1.51303e-05  4.95260e-06  
5.82875e-06  7.15755e-06  1.32880e-06  
2.29088e-06  2.98181e-06  6.90922e-07  

Peak Nr:   1503       Frequency (ppm):  4.05746    
Exp. Ampl    Fit. Ampl    Diff        
4.51596e-04  4.73636e-04  2.20399e-05  
4.37186e-04  4.18119e-04  -1.90666e-05  
3.35091e-04  3.20809e-04  -1.42811e-05  
2.11401e-04  2.13937e-04  2.53586e-06  
1.13161e-04  1.23985e-04  1.08240e-05  
5.69838e-05  6.24565e-05  5.47266e-06  
2.89061e-05  2.73450e-05  -1.56104e-06  
8.31943e-06  1.04057e-05  2.08624e-06  

Peak Nr:   1504       Frequency (ppm):  4.07140    
Exp. Ampl    Fit. Ampl    Diff        
7.59129e-05  9.72758e-05  2.13630e-05  
1.02900e-04  8.68346e-05  -1.60657e-05  
8.00917e-05  6.82194e-05  -1.18723e-05  
5.11011e-05  4.71683e-05  -3.93282e-06  
1.92345e-05  2.86997e-05  9.46519e-06  
3.48850e-06  1.53696e-05  1.18811e-05  
8.43350e-07  7.24398e-06  6.40063e-06  
-6.40947e-06  3.00482e-06  9.41429e-06  

Peak Nr:   1505       Frequency (ppm):  4.07818    
Exp. Ampl    Fit. Ampl    Diff        
7.52563e-05  1.01263e-04  2.60063e-05  
1.00417e-04  8.78609e-05  -1.25564e-05  
8.57370e-05  6.49807e-05  -2.07563e-05  
4.67210e-05  4.09654e-05  -5.75565e-06  
1.67050e-05  2.20110e-05  5.30594e-06  
8.54455e-06  1.00820e-05  1.53743e-06  
5.85524e-06  3.93636e-06  -1.91888e-06  
1.89960e-07  1.31005e-06  1.12009e-06  

Peak Nr:   1506       Frequency (ppm):  4.08258    
Exp. Ampl    Fit. Ampl    Diff        
7.41286e-05  9.91752e-05  2.50466e-05  
1.04617e-04  8.77611e-05  -1.68560e-05  
8.04628e-05  6.76808e-05  -1.27820e-05  
5.21980e-05  4.54876e-05  -6.71036e-06  
1.98456e-05  2.66404e-05  6.79482e-06  
8.18022e-06  1.35984e-05  5.41816e-06  
-8.88302e-07  6.04920e-06  6.93751e-06  
-2.39074e-06  2.34517e-06  4.73590e-06  

Peak Nr:   1507       Frequency (ppm):  4.08772    
Exp. Ampl    Fit. Ampl    Diff        
7.55824e-05  1.00848e-04  2.52656e-05  
1.06578e-04  8.96946e-05  -1.68829e-05  
8.49281e-05  6.99205e-05  -1.50076e-05  
5.03638e-05  4.77729e-05  -2.59087e-06  
2.33171e-05  2.86058e-05  5.28875e-06  
8.34003e-06  1.50141e-05  6.67411e-06  
1.23265e-06  6.90694e-06  5.67429e-06  
-2.54294e-06  2.78490e-06  5.32784e-06  

Peak Nr:   1508       Frequency (ppm):  4.08937    
Exp. Ampl    Fit. Ampl    Diff        
7.40091e-05  1.00234e-04  2.62251e-05  
1.09747e-04  8.98589e-05  -1.98881e-05  
8.94027e-05  7.12399e-05  -1.81628e-05  
4.95995e-05  4.99462e-05  3.46622e-07  
1.92083e-05  3.09640e-05  1.17556e-05  
1.16877e-05  1.69769e-05  5.28920e-06  
1.92291e-06  8.23149e-06  6.30859e-06  
4.47303e-06  3.52951e-06  -9.43523e-07  

Peak Nr:   1509       Frequency (ppm):  4.09615    
Exp. Ampl    Fit. Ampl    Diff        
5.87778e-04  6.10017e-04  2.22394e-05  
5.55705e-04  5.39386e-04  -1.63189e-05  
4.31504e-04  4.15278e-04  -1.62265e-05  
2.79472e-04  2.78393e-04  -1.07914e-06  
1.50089e-04  1.62485e-04  1.23962e-05  
7.35917e-05  8.25815e-05  8.98981e-06  
3.24510e-05  3.65455e-05  4.09457e-06  
1.00220e-05  1.40821e-05  4.06002e-06  

Peak Nr:   1510       Frequency (ppm):  4.10752    
Exp. Ampl    Fit. Ampl    Diff        
1.31014e-03  1.33643e-03  2.62874e-05  
1.20232e-03  1.18084e-03  -2.14797e-05  
9.25139e-04  9.07750e-04  -1.73897e-05  
6.04414e-04  6.07114e-04  2.69988e-06  
3.44219e-04  3.53230e-04  9.01031e-06  
1.72929e-04  1.78817e-04  5.88817e-06  
6.95858e-05  7.87572e-05  9.17143e-06  
2.71680e-05  3.01787e-05  3.01074e-06  

Peak Nr:   1511       Frequency (ppm):  4.11907    
Exp. Ampl    Fit. Ampl    Diff        
1.34596e-03  1.37230e-03  2.63461e-05  
1.23011e-03  1.21073e-03  -1.93814e-05  
9.46458e-04  9.27786e-04  -1.86717e-05  
6.18282e-04  6.17518e-04  -7.64168e-07  
3.44889e-04  3.56949e-04  1.20594e-05  
1.69919e-04  1.79225e-04  9.30614e-06  
6.62246e-05  7.81619e-05  1.19373e-05  
2.32682e-05  2.96068e-05  6.33865e-06  

Peak Nr:   1512       Frequency (ppm):  4.13080    
Exp. Ampl    Fit. Ampl    Diff        
6.30315e-04  6.55922e-04  2.56068e-05  
5.98398e-04  5.80749e-04  -1.76492e-05  
4.65157e-04  4.48389e-04  -1.67677e-05  
3.10562e-04  3.01893e-04  -8.66894e-06  
1.63823e-04  1.77230e-04  1.34074e-05  
7.56016e-05  9.07376e-05  1.51360e-05  
3.24181e-05  4.05106e-05  8.09246e-06  
1.40478e-05  1.57718e-05  1.72402e-06  

Peak Nr:   1513       Frequency (ppm):  4.13759    
Exp. Ampl    Fit. Ampl    Diff        
1.14350e-04  1.41128e-04  2.67780e-05  
1.49001e-04  1.26487e-04  -2.25141e-05  
1.12337e-04  1.00223e-04  -1.21140e-05  
7.58412e-05  7.02073e-05  -5.63393e-06  
3.28974e-05  4.34756e-05  1.05782e-05  
1.54477e-05  2.38029e-05  8.35528e-06  
5.63736e-06  1.15214e-05  5.88405e-06  
5.18053e-06  4.93028e-06  -2.50252e-07  

Peak Nr:   1514       Frequency (ppm):  4.14401    
Exp. Ampl    Fit. Ampl    Diff        
7.47857e-05  1.02854e-04  2.80684e-05  
1.15306e-04  9.03631e-05  -2.49433e-05  
8.37394e-05  6.86287e-05  -1.51107e-05  
4.89621e-05  4.50572e-05  -3.90489e-06  
8.08821e-06  2.55693e-05  1.74811e-05  
5.79094e-06  1.25446e-05  6.75364e-06  
6.09372e-06  5.32032e-06  -7.73397e-07  
1.81911e-06  1.95058e-06  1.31469e-07  

Peak Nr:   1515       Frequency (ppm):  4.14841    
Exp. Ampl    Fit. Ampl    Diff        
1.20289e-04  1.48645e-04  2.83566e-05  
1.49595e-04  1.30969e-04  -1.86267e-05  
1.18465e-04  1.00076e-04  -1.83894e-05  
6.98250e-05  6.63188e-05  -3.50619e-06  
2.81487e-05  3.81104e-05  9.96172e-06  
1.31865e-05  1.89947e-05  5.80819e-06  
1.68932e-06  8.21046e-06  6.52113e-06  
2.92692e-06  3.07786e-06  1.50939e-07  

Peak Nr:   1516       Frequency (ppm):  4.15336    
Exp. Ampl    Fit. Ampl    Diff        
7.45322e-05  1.02300e-04  2.77675e-05  
1.11506e-04  9.16260e-05  -1.98804e-05  
8.85420e-05  7.24983e-05  -1.60437e-05  
5.51213e-05  5.06760e-05  -4.44531e-06  
1.89555e-05  3.12897e-05  1.23342e-05  
6.35654e-06  1.70686e-05  1.07120e-05  
6.90434e-06  8.22542e-06  1.32108e-06  
-1.26063e-06  3.50174e-06  4.76237e-06  

Peak Nr:   1517       Frequency (ppm):  4.15977    
Exp. Ampl    Fit. Ampl    Diff        
1.08985e-04  1.43995e-04  3.50099e-05  
1.54335e-04  1.28993e-04  -2.53415e-05  
1.22199e-04  1.02103e-04  -2.00963e-05  
7.54548e-05  7.14097e-05  -4.04514e-06  
2.89055e-05  4.41251e-05  1.52196e-05  
1.57530e-05  2.40933e-05  8.34034e-06  
3.57604e-06  1.16240e-05  8.04800e-06  
3.07956e-06  4.95528e-06  1.87572e-06  

Peak Nr:   1518       Frequency (ppm):  4.16417    
Exp. Ampl    Fit. Ampl    Diff        
7.45561e-05  1.01338e-04  2.67823e-05  
1.05743e-04  9.04487e-05  -1.52939e-05  
9.40155e-05  7.10380e-05  -2.29775e-05  
4.88435e-05  4.90952e-05  2.51680e-07  
1.88080e-05  2.98542e-05  1.10462e-05  
7.18786e-06  1.59758e-05  8.78797e-06  
6.59762e-06  7.52284e-06  9.25225e-07  
1.00817e-06  3.11717e-06  2.10900e-06  

Peak Nr:   1519       Frequency (ppm):  4.17077    
Exp. Ampl    Fit. Ampl    Diff        
1.07269e-04  1.40657e-04  3.33879e-05  
1.42240e-04  1.24536e-04  -1.77038e-05  
1.19129e-04  9.61518e-05  -2.29774e-05  
7.30375e-05  6.47363e-05  -8.30116e-06  
2.90552e-05  3.80033e-05  8.94817e-06  
1.26940e-05  1.94563e-05  6.76229e-06  
7.13820e-06  8.68610e-06  1.54790e-06  
9.59415e-07  3.38158e-06  2.42216e-06  

Peak Nr:   1520       Frequency (ppm):  4.17408    
Exp. Ampl    Fit. Ampl    Diff        
8.21321e-05  1.10772e-04  2.86401e-05  
1.19285e-04  9.81711e-05  -2.11143e-05  
9.70652e-05  7.59515e-05  -2.11136e-05  
4.64397e-05  5.12967e-05  4.85702e-06  
1.81071e-05  3.02411e-05  1.21340e-05  
9.72196e-06  1.55647e-05  5.84274e-06  
5.79541e-06  6.99333e-06  1.19793e-06  
8.26595e-07  2.74301e-06  1.91642e-06  

Peak Nr:   1521       Frequency (ppm):  4.17793    
Exp. Ampl    Fit. Ampl    Diff        
7.50964e-05  1.04263e-04  2.91668e-05  
1.16199e-04  9.31075e-05  -2.30910e-05  
8.93992e-05  7.32068e-05  -1.61924e-05  
5.52231e-05  5.06793e-05  -4.54382e-06  
2.06917e-05  3.08874e-05  1.01957e-05  
4.35657e-06  1.65759e-05  1.22194e-05  
5.83401e-06  7.83226e-06  1.99825e-06  
-2.99628e-06  3.25844e-06  6.25472e-06  

Peak Nr:   1522       Frequency (ppm):  4.18141    
Exp. Ampl    Fit. Ampl    Diff        
7.88234e-05  1.21119e-04  4.22952e-05  
1.31425e-04  1.06306e-04  -2.51188e-05  
1.01089e-04  8.05694e-05  -2.05199e-05  
6.89558e-05  5.27292e-05  -1.62266e-05  
2.19737e-05  2.97956e-05  7.82193e-06  
1.69068e-05  1.45398e-05  -2.36703e-06  
4.13816e-06  6.12675e-06  1.98859e-06  
3.27437e-07  2.22931e-06  1.90188e-06  

Peak Nr:   1523       Frequency (ppm):  4.18636    
Exp. Ampl    Fit. Ampl    Diff        
7.62937e-05  1.12077e-04  3.57832e-05  
1.16897e-04  9.85316e-05  -1.83656e-05  
9.95169e-05  7.49383e-05  -2.45786e-05  
5.84794e-05  4.93063e-05  -9.17313e-06  
