Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
-7.72727e-06  4.30193e-07  8.15747e-06  

Peak Nr:   1797       Frequency (ppm):  5.57086    
Exp. Ampl    Fit. Ampl    Diff        
7.28186e-05  3.54783e-05  -3.73403e-05  
2.12964e-05  3.03185e-05  9.02211e-06  
-7.38117e-06  2.17105e-05  2.90916e-05  
-6.08906e-06  1.30271e-05  1.91161e-05  
-1.33292e-05  6.54913e-06  1.98784e-05  
-5.52943e-06  2.75919e-06  8.28863e-06  
-5.38178e-06  9.74085e-07  6.35587e-06  
-1.08766e-06  2.88157e-07  1.37582e-06  

Peak Nr:   1798       Frequency (ppm):  5.57270    
Exp. Ampl    Fit. Ampl    Diff        
6.91638e-05  3.17598e-05  -3.74039e-05  
2.19732e-05  2.73276e-05  5.35442e-06  
-1.15638e-05  1.98561e-05  3.14199e-05  
-1.02725e-05  1.21830e-05  2.24556e-05  
-1.19535e-05  6.31142e-06  1.82650e-05  
-2.39099e-06  2.76129e-06  5.15227e-06  
-3.63941e-06  1.02015e-06  4.65956e-06  
-2.65229e-06  3.18262e-07  2.97055e-06  

Peak Nr:   1799       Frequency (ppm):  5.57820    
Exp. Ampl    Fit. Ampl    Diff        
6.91157e-05  3.08909e-05  -3.82249e-05  
2.01773e-05  2.66687e-05  6.49140e-06  
-1.10923e-05  1.95152e-05  3.06075e-05  
-1.06003e-05  1.21043e-05  2.27046e-05  
-8.12166e-06  6.36283e-06  1.44845e-05  
-8.71684e-06  2.83531e-06  1.15521e-05  
-1.25526e-06  1.07090e-06  2.32616e-06  
-4.15970e-06  3.42842e-07  4.50254e-06  

Peak Nr:   1800       Frequency (ppm):  5.57966    
Exp. Ampl    Fit. Ampl    Diff        
6.91587e-05  3.44626e-05  -3.46962e-05  
1.70538e-05  2.87279e-05  1.16741e-05  
-9.49913e-06  1.95137e-05  2.90129e-05  
-7.66157e-06  1.08008e-05  1.84624e-05  
-9.05313e-06  4.87066e-06  1.39238e-05  
-5.87228e-06  1.78999e-06  7.66227e-06  
-2.92191e-06  5.36036e-07  3.45795e-06  
3.26721e-07  1.30803e-07  -1.95917e-07  

Peak Nr:   1801       Frequency (ppm):  5.58278    
Exp. Ampl    Fit. Ampl    Diff        
6.82937e-05  3.11007e-05  -3.71930e-05  
1.79434e-05  2.65009e-05  8.55746e-06  
-1.10881e-05  1.88607e-05  2.99488e-05  
-9.71409e-06  1.12114e-05  2.09255e-05  
-1.19107e-05  5.56555e-06  1.74762e-05  
-6.82853e-06  2.30786e-06  9.13639e-06  
-3.24831e-07  7.99310e-07  1.12414e-06  
-4.97788e-06  2.31221e-07  5.20910e-06  

Peak Nr:   1802       Frequency (ppm):  5.58865    
Exp. Ampl    Fit. Ampl    Diff        
6.82377e-05  2.81628e-05  -4.00750e-05  
1.48754e-05  2.43795e-05  9.50408e-06  
-7.33297e-06  1.79430e-05  2.52760e-05  
-1.18961e-05  1.12277e-05  2.31238e-05  
-1.85899e-05  5.97242e-06  2.45623e-05  
-5.37920e-06  2.70131e-06  8.08051e-06  
-5.41260e-06  1.03878e-06  6.45137e-06  
-1.58005e-06  3.39617e-07  1.91967e-06  

Peak Nr:   1803       Frequency (ppm):  5.59268    
Exp. Ampl    Fit. Ampl    Diff        
6.27007e-05  2.74565e-05  -3.52442e-05  
2.08219e-05  2.40306e-05  3.20875e-06  
-8.78847e-06  1.81040e-05  2.68924e-05  
-7.94289e-06  1.17401e-05  1.96830e-05  
-1.37586e-05  6.55251e-06  2.03111e-05  
-5.86125e-06  3.14826e-06  9.00951e-06  
-4.55635e-06  1.30204e-06  5.85839e-06  
3.09847e-06  4.63515e-07  -2.63495e-06  

Peak Nr:   1804       Frequency (ppm):  5.59488    
Exp. Ampl    Fit. Ampl    Diff        
6.47227e-05  3.12122e-05  -3.35105e-05  
1.63815e-05  2.63984e-05  1.00169e-05  
-6.87766e-06  1.84925e-05  2.53702e-05  
-9.05592e-06  1.07295e-05  1.97854e-05  
-9.93445e-06  5.15543e-06  1.50899e-05  
-4.00511e-06  2.05194e-06  6.05704e-06  
-5.42235e-07  6.76437e-07  1.21867e-06  
-2.75786e-06  1.84695e-07  2.94255e-06  

Peak Nr:   1805       Frequency (ppm):  5.60038    
Exp. Ampl    Fit. Ampl    Diff        
6.69251e-05  3.34123e-05  -3.35127e-05  
1.90068e-05  2.80624e-05  9.05558e-06  
-5.74481e-06  1.93683e-05  2.51131e-05  
-1.23659e-05  1.09852e-05  2.33511e-05  
-1.15756e-05  5.11928e-06  1.66949e-05  
-8.53051e-06  1.96069e-06  1.04912e-05  
1.72187e-07  6.17105e-07  4.44918e-07  
-2.79973e-06  1.59609e-07  2.95934e-06  

Peak Nr:   1806       Frequency (ppm):  5.60515    
Exp. Ampl    Fit. Ampl    Diff        
6.75005e-05  3.51908e-05  -3.23097e-05  
2.47330e-05  2.95685e-05  4.83545e-06  
-8.64563e-06  2.04260e-05  2.90716e-05  
-1.16215e-05  1.16009e-05  2.32224e-05  
-1.23423e-05  5.41613e-06  1.77584e-05  
-5.48494e-06  2.07918e-06  7.56411e-06  
1.90224e-07  6.56217e-07  4.65994e-07  
3.25423e-06  1.70278e-07  -3.08395e-06  

Peak Nr:   1807       Frequency (ppm):  5.60717    
Exp. Ampl    Fit. Ampl    Diff        
6.92837e-05  3.39024e-05  -3.53813e-05  
2.15740e-05  2.91380e-05  7.56405e-06  
-7.30699e-06  2.11204e-05  2.84274e-05  
-4.58258e-06  1.29109e-05  1.74935e-05  
-1.02266e-05  6.65526e-06  1.68818e-05  
-6.85851e-06  2.89355e-06  9.75206e-06  
-2.74780e-06  1.06098e-06  3.80879e-06  
-2.30006e-06  3.28094e-07  2.62815e-06  

Peak Nr:   1808       Frequency (ppm):  5.60900    
Exp. Ampl    Fit. Ampl    Diff        
6.92638e-05  3.26894e-05  -3.65743e-05  
2.08159e-05  2.81069e-05  7.29095e-06  
-9.41112e-06  2.03904e-05  2.98016e-05  
-5.06181e-06  1.24810e-05  1.75428e-05  
-1.22555e-05  6.44507e-06  1.87006e-05  
-9.10649e-06  2.80839e-06  1.19149e-05  
8.50424e-07  1.03252e-06  1.82091e-07  
-4.36340e-06  3.20291e-07  4.68369e-06  

Peak Nr:   1809       Frequency (ppm):  5.61248    
Exp. Ampl    Fit. Ampl    Diff        
6.77442e-05  3.63353e-05  -3.14089e-05  
1.83348e-05  2.99230e-05  1.15881e-05  
-9.35294e-06  1.98070e-05  2.91600e-05  
-3.20288e-06  1.05384e-05  1.37413e-05  
-8.18768e-06  4.50606e-06  1.26937e-05  
-1.08474e-06  1.54887e-06  2.63361e-06  
-1.96187e-06  4.27930e-07  2.38980e-06  
5.93618e-07  9.50321e-08  -4.98586e-07  

Peak Nr:   1810       Frequency (ppm):  5.61597    
Exp. Ampl    Fit. Ampl    Diff        
6.98437e-05  3.36639e-05  -3.61799e-05  
1.82443e-05  2.86781e-05  1.04338e-05  
-8.46090e-06  2.03999e-05  2.88608e-05  
-5.63507e-06  1.21170e-05  1.77520e-05  
-8.64549e-06  6.00882e-06  1.46543e-05  
-5.14151e-06  2.48841e-06  7.62991e-06  
-8.35330e-07  8.60483e-07  1.69581e-06  
-3.88526e-06  2.48458e-07  4.13372e-06  

Peak Nr:   1811       Frequency (ppm):  5.62074    
Exp. Ampl    Fit. Ampl    Diff        
6.90639e-05  3.29103e-05  -3.61536e-05  
1.69056e-05  2.82422e-05  1.13366e-05  
-7.13320e-06  2.04047e-05  2.75379e-05  
-4.68562e-06  1.24117e-05  1.70973e-05  
-3.13964e-06  6.35532e-06  9.49496e-06  
-8.18763e-06  2.74003e-06  1.09277e-05  
-3.42236e-06  9.94581e-07  4.41694e-06  
-2.44332e-06  3.03942e-07  2.74726e-06  

Peak Nr:   1812       Frequency (ppm):  5.62624    
Exp. Ampl    Fit. Ampl    Diff        
6.68626e-05  3.86631e-05  -2.81994e-05  
2.22148e-05  3.13360e-05  9.12120e-06  
-5.24104e-06  2.00509e-05  2.52919e-05  
-1.02089e-05  1.01291e-05  2.03380e-05  
-1.12237e-05  4.03899e-06  1.52627e-05  
-6.21275e-06  1.27169e-06  7.48443e-06  
-1.03822e-07  3.16106e-07  4.19928e-07  
5.57582e-07  6.20341e-08  -4.95548e-07  

Peak Nr:   1813       Frequency (ppm):  5.63045    
Exp. Ampl    Fit. Ampl    Diff        
6.76877e-05  3.22443e-05  -3.54434e-05  
2.17130e-05  2.78066e-05  6.09363e-06  
-5.64486e-06  2.03003e-05  2.59452e-05  
-1.15716e-05  1.25464e-05  2.41179e-05  
-1.11369e-05  6.56355e-06  1.77004e-05  
-3.24222e-06  2.90711e-06  6.14934e-06  
1.33773e-06  1.09005e-06  -2.47686e-07  
-5.53738e-06  3.46011e-07  5.88339e-06  

Peak Nr:   1814       Frequency (ppm):  5.63302    
Exp. Ampl    Fit. Ampl    Diff        
6.38185e-05  3.08840e-05  -3.29345e-05  
2.00399e-05  2.66774e-05  6.63755e-06  
-5.33567e-07  1.95442e-05  2.00778e-05  
-9.09923e-06  1.21439e-05  2.12431e-05  
-1.43409e-05  6.39894e-06  2.07398e-05  
-9.96718e-06  2.85999e-06  1.28272e-05  
-4.54298e-06  1.08414e-06  5.62712e-06  
-1.40153e-06  3.48557e-07  1.75009e-06  

Peak Nr:   1815       Frequency (ppm):  5.63577    
Exp. Ampl    Fit. Ampl    Diff        
6.26583e-05  3.19505e-05  -3.07078e-05  
2.56370e-05  2.76625e-05  2.02546e-06  
-4.29691e-06  2.03657e-05  2.46626e-05  
-1.19927e-05  1.27497e-05  2.47424e-05  
-2.93962e-06  6.78646e-06  9.72608e-06  
-4.68627e-06  3.07200e-06  7.75827e-06  
-4.65716e-06  1.18248e-06  5.83964e-06  
-2.95544e-06  3.87044e-07  3.34249e-06  

Peak Nr:   1816       Frequency (ppm):  5.63779    
Exp. Ampl    Fit. Ampl    Diff        
6.84532e-05  3.23481e-05  -3.61051e-05  
1.88646e-05  2.77835e-05  8.91887e-06  
-1.22689e-06  2.01098e-05  2.13367e-05  
-1.44650e-05  1.22663e-05  2.67313e-05  
-1.25084e-05  6.30442e-06  1.88128e-05  
-7.31645e-06  2.73089e-06  1.00473e-05  
-2.97891e-06  9.96890e-07  3.97580e-06  
-1.71402e-06  3.06672e-07  2.02069e-06  

Peak Nr:   1817       Frequency (ppm):  5.63962    
Exp. Ampl    Fit. Ampl    Diff        
6.52697e-05  3.53493e-05  -2.99204e-05  
2.48809e-05  3.01853e-05  5.30438e-06  
-1.84539e-06  2.15802e-05  2.34256e-05  
-5.89098e-06  1.29170e-05  1.88079e-05  
-1.17577e-05  6.47222e-06  1.82299e-05  
-3.49866e-06  2.71542e-06  6.21408e-06  
-1.55857e-06  9.53817e-07  2.51239e-06  
2.91831e-06  2.80504e-07  -2.63780e-06  

Peak Nr:   1818       Frequency (ppm):  5.64274    
Exp. Ampl    Fit. Ampl    Diff        
5.89441e-05  2.58820e-05  -3.30621e-05  
2.02445e-05  2.27759e-05  2.53146e-06  
-1.03661e-05  1.73579e-05  2.77240e-05  
-1.31425e-06  1.14567e-05  1.27710e-05  
-1.23419e-05  6.54814e-06  1.88900e-05  
-6.39694e-06  3.24157e-06  9.63850e-06  
-6.46486e-06  1.38974e-06  7.85460e-06  
-3.96079e-06  5.16006e-07  4.47679e-06  

Peak Nr:   1819       Frequency (ppm):  5.64805    
Exp. Ampl    Fit. Ampl    Diff        
6.89169e-05  3.20255e-05  -3.68915e-05  
2.30035e-05  2.81853e-05  5.18172e-06  
-2.14371e-06  2.14854e-05  2.36291e-05  
-3.52902e-06  1.41861e-05  1.77151e-05  
-1.51047e-05  8.11201e-06  2.32167e-05  
-1.19533e-05  4.01816e-06  1.59714e-05  
-5.29928e-06  1.72394e-06  7.02322e-06  
-4.69611e-06  6.40636e-07  5.33675e-06  

Peak Nr:   1820       Frequency (ppm):  5.65117    
Exp. Ampl    Fit. Ampl    Diff        
6.88843e-05  3.69552e-05  -3.19292e-05  
2.38231e-05  3.12126e-05  7.38945e-06  
-8.92083e-06  2.18009e-05  3.07218e-05  
-1.97135e-06  1.25925e-05  1.45638e-05  
-3.55663e-06  6.01416e-06  9.57078e-06  
-8.22130e-06  2.37562e-06  1.05969e-05  
-4.44758e-06  7.76017e-07  5.22360e-06  
-8.19912e-07  2.09631e-07  1.02954e-06  

Peak Nr:   1821       Frequency (ppm):  5.65649    
Exp. Ampl    Fit. Ampl    Diff        
6.69861e-05  3.26671e-05  -3.43190e-05  
2.39685e-05  2.81197e-05  4.15110e-06  
-9.60609e-06  2.04492e-05  3.00552e-05  
-2.63136e-06  1.25634e-05  1.51947e-05  
-1.81486e-05  6.52001e-06  2.46686e-05  
-5.31295e-06  2.85890e-06  8.17185e-06  
-2.15633e-06  1.05905e-06  3.21538e-06  
2.79334e-06  3.31435e-07  -2.46190e-06  

Peak Nr:   1822       Frequency (ppm):  5.66346    
Exp. Ampl    Fit. Ampl    Diff        
6.98912e-05  3.10258e-05  -3.88655e-05  
1.37957e-05  2.63738e-05  1.25781e-05  
-1.27658e-05  1.86750e-05  3.14408e-05  
-5.72251e-06  1.10150e-05  1.67375e-05  
-9.58392e-06  5.41105e-06  1.49950e-05  
-5.05316e-06  2.21443e-06  7.26760e-06  
-1.53240e-06  7.54884e-07  2.28729e-06  
-2.03020e-06  2.14355e-07  2.24455e-06  

Peak Nr:   1823       Frequency (ppm):  5.66804    
Exp. Ampl    Fit. Ampl    Diff        
6.15741e-05  3.22465e-05  -2.93276e-05  
2.51384e-05  2.75958e-05  2.45746e-06  
-8.42210e-06  1.98205e-05  2.82426e-05  
-3.97304e-06  1.19480e-05  1.59211e-05  
-1.25992e-05  6.04409e-06  1.86433e-05  
-9.90679e-07  2.56638e-06  3.55706e-06  
3.73920e-06  9.14577e-07  -2.82463e-06  
2.58274e-06  2.73546e-07  -2.30920e-06  

Peak Nr:   1824       Frequency (ppm):  5.67024    
Exp. Ampl    Fit. Ampl    Diff        
6.66121e-05  4.00146e-05  -2.65974e-05  
2.89135e-05  3.34276e-05  4.51412e-06  
-1.12082e-06  2.28096e-05  2.39305e-05  
-4.32909e-06  1.27133e-05  1.70424e-05  
-1.06985e-05  5.78706e-06  1.64855e-05  
-1.16483e-05  2.15197e-06  1.38003e-05  
-4.12811e-06  6.53644e-07  4.78176e-06  
-2.33560e-07  1.62171e-07  3.95731e-07  

Peak Nr:   1825       Frequency (ppm):  5.67391    
Exp. Ampl    Fit. Ampl    Diff        
7.13025e-05  3.96189e-05  -3.16837e-05  
2.08449e-05  3.33226e-05  1.24778e-05  
-2.40409e-07  2.30687e-05  2.33091e-05  
-2.21805e-06  1.31447e-05  1.53628e-05  
-9.02937e-06  6.16400e-06  1.51934e-05  
1.14456e-06  2.37941e-06  1.23485e-06  
3.25480e-06  7.56001e-07  -2.49880e-06  
-2.60008e-06  1.97707e-07  2.79778e-06  

Peak Nr:   1826       Frequency (ppm):  5.68124    
Exp. Ampl    Fit. Ampl    Diff        
7.39567e-05  3.89331e-05  -3.50236e-05  
2.34102e-05  3.32135e-05  9.80332e-06  
6.76650e-07  2.36965e-05  2.30198e-05  
-7.32457e-06  1.41393e-05  2.14639e-05  
-1.48523e-05  7.05482e-06  2.19071e-05  
-1.64362e-06  2.94418e-06  4.58779e-06  
-5.26649e-06  1.02758e-06  6.29407e-06  
-2.34909e-06  2.99945e-07  2.64904e-06  

Peak Nr:   1827       Frequency (ppm):  5.68546    
Exp. Ampl    Fit. Ampl    Diff        
6.57121e-05  3.90172e-05  -2.66950e-05  
2.83359e-05  3.26468e-05  4.31091e-06  
-3.83111e-06  2.23531e-05  2.61842e-05  
3.24154e-07  1.25241e-05  1.22000e-05  
-1.64240e-05  5.74122e-06  2.21652e-05  
-4.06188e-06  2.15390e-06  6.21577e-06  
-3.01527e-06  6.61238e-07  3.67651e-06  
-7.16405e-07  1.66113e-07  8.82518e-07  

Peak Nr:   1828       Frequency (ppm):  5.68784    
Exp. Ampl    Fit. Ampl    Diff        
6.40127e-05  3.19851e-05  -3.20277e-05  
1.92217e-05  2.73162e-05  8.09454e-06  
-3.70533e-06  1.95346e-05  2.32399e-05  
-4.09440e-06  1.16977e-05  1.57921e-05  
-1.67165e-05  5.86475e-06  2.25812e-05  
-5.22118e-06  2.46238e-06  7.68356e-06  
-2.20611e-06  8.65708e-07  3.07182e-06  
1.54847e-06  2.54859e-07  -1.29361e-06  

Peak Nr:   1829       Frequency (ppm):  5.69004    
Exp. Ampl    Fit. Ampl    Diff        
6.57497e-05  3.72937e-05  -2.84559e-05  
2.63299e-05  3.12923e-05  4.96237e-06  
-5.15730e-06  2.15536e-05  2.67109e-05  
-3.80298e-06  1.21866e-05  1.59896e-05  
-1.36780e-05  5.65541e-06  1.93334e-05  
-2.68016e-06  2.15464e-06  4.83480e-06  
1.48997e-06  6.73858e-07  -8.16113e-07  
1.11465e-06  1.72999e-07  -9.41655e-07  

Peak Nr:   1830       Frequency (ppm):  5.69334    
Exp. Ampl    Fit. Ampl    Diff        
7.06882e-05  3.62858e-05  -3.44024e-05  
1.96344e-05  3.12208e-05  1.15865e-05  
2.21027e-06  2.26831e-05  2.04728e-05  
-7.28863e-06  1.39158e-05  2.12045e-05  
-5.38004e-06  7.20794e-06  1.25880e-05  
-3.51109e-06  3.15287e-06  6.66396e-06  
-8.42329e-06  1.16453e-06  9.58782e-06  
-2.08997e-06  3.63200e-07  2.45317e-06  

Peak Nr:   1831       Frequency (ppm):  5.69756    
Exp. Ampl    Fit. Ampl    Diff        
6.68700e-05  3.41286e-05  -3.27413e-05  
1.84712e-05  2.93516e-05  1.08804e-05  
4.79977e-07  2.13048e-05  2.08248e-05  
-3.09616e-06  1.30513e-05  1.61475e-05  
-9.71324e-06  6.74696e-06  1.64602e-05  
-4.58963e-06  2.94399e-06  7.53362e-06  
-4.07994e-06  1.08417e-06  5.16411e-06  
-2.93497e-06  3.36967e-07  3.27194e-06  

Peak Nr:   1832       Frequency (ppm):  5.70306    
Exp. Ampl    Fit. Ampl    Diff        
6.64759e-05  3.55191e-05  -3.09569e-05  
2.52631e-05  3.06128e-05  5.34969e-06  
1.54403e-06  2.23213e-05  2.07773e-05  
-7.23783e-06  1.37693e-05  2.10071e-05  
-1.20666e-05  7.18495e-06  1.92515e-05  
-3.59481e-06  3.17215e-06  6.76696e-06  
-5.84744e-06  1.18484e-06  7.03228e-06  
-1.94306e-06  3.74404e-07  2.31746e-06  

Peak Nr:   1833       Frequency (ppm):  5.70673    
Exp. Ampl    Fit. Ampl    Diff        
7.03819e-05  3.76869e-05  -3.26950e-05  
2.49953e-05  3.24764e-05  7.48103e-06  
2.41990e-06  2.36726e-05  2.12527e-05  
-7.05205e-06  1.45958e-05  2.16478e-05  
-9.82658e-06  7.61126e-06  1.74378e-05  
-6.96416e-06  3.35761e-06  1.03218e-05  
5.08982e-06  1.25287e-06  -3.83694e-06  
1.83789e-06  3.95445e-07  -1.44245e-06  

Peak Nr:   1834       Frequency (ppm):  5.70893    
Exp. Ampl    Fit. Ampl    Diff        
7.23202e-05  4.09347e-05  -3.13855e-05  
2.51732e-05  3.46437e-05  9.47050e-06  
-7.32590e-07  2.43018e-05  2.50343e-05  
-2.62619e-06  1.41296e-05  1.67558e-05  
-7.62224e-06  6.80832e-06  1.44306e-05  
1.06963e-06  2.71942e-06  1.64979e-06  
-2.67204e-06  9.00313e-07  3.57235e-06  
4.34113e-06  2.47053e-07  -4.09408e-06  

Peak Nr:   1835       Frequency (ppm):  5.71296    
Exp. Ampl    Fit. Ampl    Diff        
7.05390e-05  3.86896e-05  -3.18495e-05  
2.81119e-05  3.29922e-05  4.88029e-06  
-3.77577e-06  2.35181e-05  2.72938e-05  
-4.37071e-06  1.40141e-05  1.83848e-05  
-1.09480e-05  6.97981e-06  1.79278e-05  
-6.54980e-06  2.90630e-06  9.45610e-06  
-7.13290e-07  1.01161e-06  1.72489e-06  
-4.37876e-06  2.94344e-07  4.67310e-06  

Peak Nr:   1836       Frequency (ppm):  5.71718    
Exp. Ampl    Fit. Ampl    Diff        
6.86442e-05  3.57203e-05  -3.29239e-05  
2.58077e-05  3.05989e-05  4.79125e-06  
-2.59103e-06  2.20237e-05  2.46147e-05  
-9.52211e-06  1.33189e-05  2.28410e-05  
-1.39050e-05  6.76677e-06  2.06718e-05  
-4.96972e-06  2.88890e-06  7.85862e-06  
-1.45809e-06  1.03628e-06  2.49437e-06  
-2.95752e-06  3.12332e-07  3.26986e-06  

Peak Nr:   1837       Frequency (ppm):  5.71956    
Exp. Ampl    Fit. Ampl    Diff        
6.91645e-05  3.95387e-05  -2.96257e-05  
2.82127e-05  3.37583e-05  5.54556e-06  
-1.41435e-06  2.41279e-05  2.55422e-05  
-8.84737e-07  1.44357e-05  1.53204e-05  
-7.74858e-06  7.22903e-06  1.49776e-05  
-1.80221e-06  3.03074e-06  4.83295e-06  
-9.67839e-06  1.06365e-06  1.07420e-05  
-2.20901e-06  3.12485e-07  2.52150e-06  

Peak Nr:   1838       Frequency (ppm):  5.72433    
Exp. Ampl    Fit. Ampl    Diff        
7.06873e-05  4.35701e-05  -2.71172e-05  
2.82665e-05  3.59578e-05  7.69134e-06  
1.27276e-06  2.39102e-05  2.26374e-05  
-8.78802e-06  1.28103e-05  2.15983e-05  
-6.24333e-06  5.52899e-06  1.17723e-05  
3.24798e-07  1.92298e-06  1.59818e-06  
-8.25581e-07  5.38875e-07  1.36446e-06  
-3.01424e-06  1.21671e-07  3.13591e-06  

Peak Nr:   1839       Frequency (ppm):  5.72745    
Exp. Ampl    Fit. Ampl    Diff        
7.06409e-05  4.10384e-05  -2.96025e-05  
2.52803e-05  3.44202e-05  9.13984e-06  
1.74357e-06  2.36873e-05  2.19437e-05  
-7.61143e-06  1.33751e-05  2.09865e-05  
-3.62219e-06  6.19574e-06  9.81793e-06  
-7.39882e-06  2.35515e-06  9.75398e-06  
-2.02150e-06  7.34557e-07  2.75606e-06  
-9.66908e-07  1.87980e-07  1.15489e-06  

Peak Nr:   1840       Frequency (ppm):  5.73295    
Exp. Ampl    Fit. Ampl    Diff        
6.73205e-05  3.98515e-05  -2.74690e-05  
3.28306e-05  3.42557e-05  1.42509e-06  
1.47520e-06  2.48369e-05  2.33617e-05  
-4.11279e-06  1.51894e-05  1.93022e-05  
-5.50242e-06  7.83438e-06  1.33368e-05  
-9.70667e-06  3.40871e-06  1.31154e-05  
-3.45605e-06  1.25099e-06  4.70703e-06  
2.21038e-06  3.87252e-07  -1.82313e-06  

Peak Nr:   1841       Frequency (ppm):  5.73753    
Exp. Ampl    Fit. Ampl    Diff        
6.48097e-05  3.98895e-05  -2.49202e-05  
3.07682e-05  3.38891e-05  3.12096e-06  
5.39320e-06  2.39673e-05  1.85741e-05  
-2.75015e-06  1.41103e-05  1.68604e-05  
-1.72169e-05  6.91428e-06  2.41312e-05  
-5.87040e-07  2.82074e-06  3.40778e-06  
-6.32036e-06  9.57932e-07  7.27829e-06  
1.71999e-06  2.70809e-07  -1.44918e-06  

Peak Nr:   1842       Frequency (ppm):  5.74266    
Exp. Ampl    Fit. Ampl    Diff        
6.82150e-05  4.08240e-05  -2.73911e-05  
2.70281e-05  3.41409e-05  7.11283e-06  
-8.99742e-07  2.33505e-05  2.42502e-05  
4.37597e-08  1.30610e-05  1.30173e-05  
-9.80115e-06  5.97381e-06  1.57750e-05  
-1.01737e-05  2.23479e-06  1.24085e-05  
-1.15535e-06  6.83729e-07  1.83908e-06  
2.07753e-06  1.71077e-07  -1.90646e-06  

Peak Nr:   1843       Frequency (ppm):  5.74688    
Exp. Ampl    Fit. Ampl    Diff        
7.34118e-05  4.17967e-05  -3.16151e-05  
3.76987e-05  3.66956e-05  -1.00314e-06  
2.74195e-06  2.78287e-05  2.50868e-05  
-2.16377e-06  1.82298e-05  2.03936e-05  
-8.82038e-06  1.03141e-05  1.91344e-05  
-4.26364e-06  5.04108e-06  9.30472e-06  
-6.50186e-06  2.12827e-06  8.63013e-06  
-9.29233e-06  7.76136e-07  1.00685e-05  

Peak Nr:   1844       Frequency (ppm):  5.75128    
Exp. Ampl    Fit. Ampl    Diff        
7.42566e-05  4.69137e-05  -2.73429e-05  
2.65692e-05  3.90476e-05  1.24784e-05  
9.33410e-06  2.64378e-05  1.71037e-05  
-1.24208e-06  1.45611e-05  1.58032e-05  
-5.77779e-06  6.52274e-06  1.23005e-05  
-6.68713e-06  2.37715e-06  9.06428e-06  
8.29664e-07  7.04722e-07  -1.24941e-07  
-1.48939e-06  1.69948e-07  1.65934e-06  

Peak Nr:   1845       Frequency (ppm):  5.75495    
Exp. Ampl    Fit. Ampl    Diff        
6.92630e-05  4.38921e-05  -2.53709e-05  
3.33310e-05  3.71903e-05  3.85927e-06  
2.62880e-06  2.61533e-05  2.35245e-05  
2.66790e-06  1.52643e-05  1.25964e-05  
-8.80918e-06  7.39294e-06  1.62021e-05  
-5.83473e-06  2.97207e-06  8.80680e-06  
1.16742e-06  9.91640e-07  -1.75779e-07  
-2.53724e-06  2.74601e-07  2.81184e-06  

Peak Nr:   1846       Frequency (ppm):  5.75807    
Exp. Ampl    Fit. Ampl    Diff        
6.76041e-05  4.31999e-05  -2.44042e-05  
3.39496e-05  3.68626e-05  2.91306e-06  
6.18261e-06  2.63138e-05  2.01312e-05  
-2.01519e-06  1.57137e-05  1.77289e-05  
-7.01111e-06  7.84886e-06  1.48600e-05  
-1.49071e-06  3.28002e-06  4.77073e-06  
6.12376e-06  1.14668e-06  -4.97708e-06  
2.29946e-06  3.35353e-07  -1.96411e-06  

Peak Nr:   1847       Frequency (ppm):  5.76063    
Exp. Ampl    Fit. Ampl    Diff        
6.80075e-05  4.90221e-05  -1.89854e-05  
2.99313e-05  3.89345e-05  9.00322e-06  
9.30488e-06  2.38627e-05  1.45578e-05  
-3.73539e-06  1.12862e-05  1.50216e-05  
-7.49563e-06  4.11843e-06  1.16141e-05  
5.87941e-07  1.15991e-06  5.71968e-07  
3.72026e-06  2.52092e-07  -3.46817e-06  
5.33502e-08  4.22801e-08  -1.10701e-08  

Peak Nr:   1848       Frequency (ppm):  5.76430    
Exp. Ampl    Fit. Ampl    Diff        
6.96171e-05  3.99226e-05  -2.96944e-05  
3.09080e-05  3.44325e-05  3.52452e-06  
6.05684e-06  2.51444e-05  1.90876e-05  
-8.24313e-06  1.55467e-05  2.37898e-05  
-1.18579e-05  8.13768e-06  1.99956e-05  
-3.22734e-06  3.60686e-06  6.83420e-06  
-3.08770e-06  1.35357e-06  4.44127e-06  
-3.35259e-06  4.30085e-07  3.78267e-06  

Peak Nr:   1849       Frequency (ppm):  5.76852    
Exp. Ampl    Fit. Ampl    Diff        
7.21370e-05  4.64679e-05  -2.56691e-05  
3.28110e-05  3.91058e-05  6.29479e-06  
2.27757e-06  2.71056e-05  2.48280e-05  
6.30899e-06  1.54741e-05  9.16508e-06  
-5.04492e-06  7.27470e-06  1.23196e-05  
-7.71635e-06  2.81711e-06  1.05335e-05  
-8.49506e-07  8.98510e-07  1.74802e-06  
2.11660e-06  2.36031e-07  -1.88057e-06  

Peak Nr:   1850       Frequency (ppm):  5.77402    
Exp. Ampl    Fit. Ampl    Diff        
6.83893e-05  4.50613e-05  -2.33280e-05  
3.50310e-05  3.75204e-05  2.48945e-06  
2.62972e-06  2.54249e-05  2.27952e-05  
-3.50904e-06  1.40210e-05  1.75300e-05  
-1.18323e-05  6.29153e-06  1.81239e-05  
4.32260e-06  2.29781e-06  -2.02479e-06  
